numerous	a. 很多的, 数目众多的, 多数的 [机] 多数的, 甚多的
nurse	n. 护士, 保姆, 奶妈 vt. 看护, 照顾, 培养 vi. 喂奶, 看护病人
nursery	n. 托儿所, 苗圃, 温床 [医] 婴儿室, 托儿所
nursing	n. 看护, 养育 [医] 护理[法], 喂乳[法]
nurture	n. 养育, 营养物, 培育 vt. 养育, 供给营养物, 教养
nutrition	n. 营养, 营养学 [医] 营养, 营养品
nuts	a. 狂热的, 发狂的, 疯的 interj. 呸, 胡说
nylon	n. 尼龙 [化] 尼龙; 聚酰胺纤维
oar	n. 桨, 桨手, 搅棒 vi. 划桨 vt. 划动
oasis	n. 绿洲, 舒适的地方 [医] 绿洲(沙漠中), 健岛(病变区中的健康组织)
oath	n. 誓约, 誓言, 咒骂 [法] 誓言, 誓约, 宣誓
obedient	a. 服从的, 顺从的, 孝顺的 [法] 服从的, 顺从的, 忠顺的
object	n. 物体, 目标, 目的, 对象, 宾语, 客体 vi. 反对, 抱反感 vt. 提出...来反对 [计] 对象
objection	n. 异议, 反对, 不喜欢, 缺点, 缺陷, 妨碍, 拒绝之理由 [法] 异议, 反对, 抗议
objective	n. 目的, 目标, 宗旨, 宾格, 实物 a. 客观的, 如实的, 无偏见的, 宾格的
objectives	n. 目标( objective的名词复数 ); [光学]（望远镜、显微镜、照相机及其他光学仪器上的）物镜; [语法学]1)。 宾语 2)。 宾格; [军事]出击目标
obligation	n. 义务, 责任, 约束, 契约, 恩惠, 债务 [经] 待付款, 债务, 义务
obligatory	a. 义务的, 必须的, 强制性的 [法] 有拘束的, 强制的, 必须的
oblige	vt. 强制, 施恩惠于, 使感激 vi. 施恩惠, 帮忙
obliging	a. 乐于施惠的, 体贴的, 有礼貌的
oblique	a. 斜的, 倾斜的, 间接的, 不光明正大的, 躲躲闪闪的 [医] 斜的
oblivious	a. 遗忘的, 健忘的, 不知不觉的 [法] 忘却的, 健忘的, 不在意的
oblong	n. 长方形, 长椭圆形 a. 长方形的, 长椭圆形的
obnoxious	a. 可憎的, 使人不愉快的, 令人讨厌的
obscene	a. 淫秽的, 猥亵的, 讨人厌的, 可憎的 [法] 猥亵的, 海洋的, 污秽的
obscure	a. 模糊的, 昏暗的, 难解的, 晦涩的, 偏僻的, 微贱的, 无名的 vt. 使变暗, 隐藏, 使变模糊, 使难解
observance	n. 观察, 遵守, 仪式, 风俗习惯 [法] 遵守, 奉行, 惯例
observation	n. 观察, 注意, 观测, 观察力 [化] 观察
observatory	n. 天文台, 气象台, 了望台
observe	vt. 觉察到, 遵守, 注意到, 庆祝 vi. 注意, 评论
obsess	vt. 迷住, 使困扰
obsession	n. 困扰, 困扰人的情绪 [医] 强迫观念
obsolete	a. 荒废的, 成废物的, 陈旧的, 老式的 n. 废词, 废物
obstacle	n. 障碍, 妨害物, 阻碍
obstinate	a. 倔强的, 顽固的, 不让步的
obstruct	vt. 阻隔, 妨碍, 阻塞, 遮没 vi. 设障碍
obvious	a. 明显的, 明白的, 显然的, 平淡无奇的
occasion	n. 场合, 时机, 机会, 诱因, 理由 vt. 惹起, 引起
occupants	n. 居住者；购买者；租赁人（occupant的复数）
occupation	n. 职业, 占有, 占有期, 占领, 占领军 [经] 占有, 占用, 职业
occupational	a. 职业的, 军事占领的 [医] 职业的
occupy	vt. 占领, 占(时间、空间等), 住进, 担任, 使从事, 使全神贯注 [法] 占领, 占据, 占有
occur	vi. 发生, 被想到, 存在
occurrence	n. 发生, 事件, 出现 [医] 发生
ocean	n. 海洋, 广阔, 许多, 一大片 [法] 海洋, 海
October	n. 十月
odd	a. 奇数的, 古怪的, 剩余的, 零散的, 各种各样的, 少量的 n. 奇特的事物, 怪人 [计] 奇数, 奇校验, 光数据数字转换器
odds	n. 可能性, 几率, 机会, 胜算, 不平等
odour	n. 气味, 臭气, 香气, 味道, 迹象, 名誉, 声誉 [医] 气味
Odyssey	n. 奥德赛(古希腊史诗)
offence	n. 犯罪, 冒犯, 违反, 罪过, 过错, 攻击 [法] 犯法, 罪过, 过错
offend	v. 犯罪, 冒犯, 违反, 进攻
offer	n. 给予(物), 出价, 提议, 意图, 报价 vt. 提供, 出价, 奉献, 试图, 使出现, 演出 vi. 出现, 献祭, 提议, 求婚
office	n. 办公室, 部, 公职, 职责 [化] 办公室
officer	n. 军官, 主管, 官员, 公务员 vt. 指挥
offset	n. 抵消, 把...并列, 旁系, 支管, 用胶印法印 vt. 弥补, 抵消, 胶印 vi. 装支管 n. 偏移量 [计] 偏移量
offshore	a. 海面的, 吹向海面的, 近海的 adv. 向海面
offspring	n. 子孙, 后代, 产物 [法] 后辈, 子孙, 后裔
ohp	abbr. overhead projection 高架发射, 顶置防护; oxygen at high pressure 高压氧气
oil	n. 油, 石油, 油画颜料 vt. 涂油于, 使融化成油状, 加油于 vi. 加燃油, 融化
Olympic	a. 奥林匹亚的, 奥林匹斯山的, 强有力的, 巨大的
omen	n. 预兆, 前兆, 征兆 vt. 预示, 有...的前兆, 显出...的预兆
ominous	a. 恶兆的, 不吉利的, 预兆的
omit	vt. 省略, 删除, 疏忽, 遗漏 [化] 省略
on	prep. 在...之上 adv. ...上去 a. 正起作用的 [计] 打开
once	adv. 一次, 曾经, 一旦 conj. 一旦, 一经 n. 一次 a. 从前的
one	n. 一(个) pron. 一, 任何人 num. 一, 一个 a. 一致的, 完整的
ongoing	a. 前进的, 进行的, 不间断的 n. 前进, 发展
online	[计] 联机
onlooker	n. 旁观者, 袖手旁观者
onset	n. 开始, 攻击, 进攻 [医] 起始, 开始
opaque	n. 不透明物 a. 不透明的, 不传热的, 不传导的, 阴暗的 [计] 白底
open-book	a. 开卷的
opening	n. 开始, 口子, 穴, 揭幕 a. 开始的
opinion	n. 意见, 评价, 主张 [经] 意见
opponent	n. 对手, 敌手, 反对者 a. 敌对的, 反对的, 对面的
opportunities	n. 机会( opportunity的名词复数 ); 适当的时机; 条件; 就业（或晋升、进步等）的良机
opportunity	n. 机会, 时机
oppose	vt. 反对, 以...对抗, 抗争 vi. 反对
opposite	a. 相对的, 相反的, 对面的 prep. 对面 n. 对立面
oppress	vt. 压迫, 压抑, 使烦恼
opt	vi. 选择
optic	a. 眼睛的, 视觉的, 光学的 n. 镜片
optical	a. 眼睛的, 视觉的, 光学的 [机] 光学上的, 光学的
optimism	n. 乐观主义, 乐观, 乐天 [医] 乐观主义, 乐观
optimum	n. 最适条件, 最佳效果 a. 最优的, 最适宜的
option	n. 选择权, 挑选, 选项 [计] 选项
optional	a. 可选择的, 随意的 [化] 选购的
options	n. 选择；期权；选择项（option的复数）
oral	n. 口试 a. 口头的, 口述的, 口部的
orbit	n. 轨道, 常轨, 眼眶 vt. 绕...轨道而行 vi. 进入轨道, 盘旋
orchard	n. 果园, 果树林
orchestra	n. 管弦乐队, 乐队演奏处
ordeal	n. 严酷考验, 痛苦经历, 煎熬 [法] 神裁判法, 严酷的考验, 痛苦的经验
order	n. 次序, 规则, 命令 vi. 命令, 定货 vt. 整理, 命令, 定购 n. 顺序, 阶数 [计] 顺序, 阶数
orderly	a. 有秩序的, 整齐的, 值班的 n. 护理员, 清道夫, 传令兵, 勤务兵 adv. 依次地, 顺序地
ordinary	a. 平常的, 普通的, 平凡的 n. 平常的人(或事)
ore	n. 矿石 [经] 矿
organ	n. 风琴, 器官, 元件, 机构, 机关 [电] 风琴
organic	a. 器官的, 有机的, 组织的, 根本的 [医] 器官的, 有生命的, 有机的, 器质的
organism	n. 生物, 有机体, 社会组织 [医] 生物[体],[有]机体
organization	n. 组织, 结构, 团体, 体制 [医] 组织, 机构, 机化(血栓或坏死组织)
organizer	n. 组织者, 编制者, 创立者, 组织导体 [医] 组织导体, 机化中心(胚)
oriental	n. 东方人, 亚洲人 a. 东方诸国的, 亚洲的, 东方的
orientation	n. 定方位, 适应, 向东方 n. 方向 [计] 方向
origin	n. 起源, 起因, 出身, 开端 [计] 原点; 起始地址; 信件来源的相关数据
original	a. 最初的, 原始的, 有创意的 n. 原物, 原作
originate	vt. 创始, 发明, 发起 vi. 发源, 发生, 起航 [计] 发自
ornament	n. 装饰, 点缀品, 教堂用品 vt. 装饰, 修饰
orthodox	a. 正统的, 传统的, 惯常的
oscillate	vi. 振动, 彷徨, 犹豫 vt. 使振动, 使动摇
ostensible	a. 表面的, 假装的, 看得出的 [经] 表面的, 诡称的
ostentation	n. 虚饰, 虚有其表, 卖弄
otherwise	adv. 否则, 不同地, 别的方式
oust	vt. 逐出, 罢黜, 剥夺, 驱逐 [法] 驱逐, 剥夺, 免职
outbreak	n. 爆发, 暴动 [医] 暴发
outcast	a. 被逐出的, 被遗弃的, 无家可归的 n. 被驱逐的人, 流浪者
outcome	n. 结果, 出口
outcry	n. 尖叫, 倒彩, 强烈抗议, 喊价 vi. 喊叫 vt. 叫得比...响
outdated	a. 旧式的, 落伍的, 过时的
outdo	vt. 超越, 胜过, 战胜
outfit	n. 用具, 配备, 机构 vt. 配备, 供应 vi. 得到装备
outlaw	n. 被剥夺法律保护的人, 罪犯 vt. 使...失去法律保护, 将...逐出社会, 宣告非法, 取缔
outlet	n. 出口, 发泄方法, 市场 [医] 出口
outline	n. 大纲, 轮廓, 概要 vt. 描画轮廓, 描述要点 n. 大纲, 分级, 轮廓 [计] 大纲, 分级, 轮廓
outlying	a. 在外的, 边远的, 偏僻的, 题外的
output	n. 输出, 产品, 产量 [计] 输出
outrageous	a. 暴虐的, 极无礼的, 可恶的
outright	a. 率直的, 完全的, 总共的, 直率的 adv. 完全地, 率直地, 立刻地, 一直向前
outset	n. 着手, 开头, 最初
outskirts	n. 近郊, 市郊
outspoken	a. 直言无讳的, 坦率的, 坦白无隐的
outstrip	vt. 追过, 胜过, 凌驾
outweigh	vt. 比...重, 比...重要, 比...有价值
oval	n. 椭圆形 a. 卵形的, 椭圆形的
ovation	n. 热烈欢迎, 大喝采, 小凯旋式
overall	a. 全部的, 全体的, 从头至尾的, 一切在内的 adv. 从头到尾, 总的说来 n. 罩衫, 工作服
overcome	vt. 战胜, 克服, 胜过 vi. 得胜
overdue	a. 过期的, 未兑的, 迟到的, 早就成熟的 [经] 过期未付的
overflow	n. 溢值, 超值, 泛滥 v. (使)泛滥, (使)溢出, (使)充溢 [计] 上溢; 溢出
overhaul	vt. 分解检查, 翻修, 精细检查, 彻底革新 n. 分解检查, 精细检查, 大检修
overhead	n. 经常开支, 普通用费, 天花板 a. 在头上的, 高架的 adv. 在头顶上, 在空中, 在高处, 从头到脚全部没入地 [计] 总开销; 额外开销
overhear	vt. 无意中听到, 偷听
overlap	n. 重叠, 重复, 部分的同时发生 vt. 重叠, 重复, 与...同时发生 vi. 迭盖, 部分的同时发生 [计] 重叠
overlook	vt. 俯瞰, 远眺, 没注意到 n. 眺望, 俯瞰到的景色
override	vt. 推翻, 无视, 对...有最后发言权, 制服, 践踏, 奔越过 [经] 代理佣金, 代销佣金
overrule	vt. 统治, 威压, 打败, 驳回 [法] 否决, 驳回, 批驳
overrun	n. 蔓延, 风行一时, 超过限度 vt. 蔓延, 蹂躏, 超过, 泛滥 vi. 泛滥, 超载限度 [计] 超限
overseas	a. 海外的, 国外的 adv. 在海外, 在国外
oversee	vt. 向下看, 了望, 监督, 偷看到 [法] 监察, 监督, 俯瞰
overt	a. 明显的, 公然的, 蓄意的 [法] 明显的, 公开的
overtake	vt. 赶上, 突然降临于, 压倒, 代替
overthrow	n. 推翻, 瓦解, 倾覆 vt. 打倒, 推翻, 倾覆
overture	n. 主动表示, 事件的开端, 序言, 提议, 提案, 初步交涉 vt. 提议, 为...奏前奏曲
overwhelm	vt. 淹没, 受打击, 制服, 压倒, 使不知所措 [法] 打翻, 倾覆, 覆盖
overwrought	a. 过分劳累的, 过度紧张的, 神经质的, 过度兴奋的, 过分推敲的, 不自然的
owe	vt. 亏欠, 负...债, 归功于, 怀有, 应给予, 感恩 vi. 欠钱
ownership	n. 所有权, 物主身份 [经] 所有权, 所有制
Oxford	n. 牛津, 牛津大学
oxide	n. 氧化物 [医] 氧化物
pace	n. 速度, 步调, 步法 vi. 踱步, 缓慢走 vt. 用步测, 踱步于
pacific	n. 太平洋 a. 太平洋的, 太平洋沿岸的, 爱好和平的, 安静的, 平息的
pacify	vt. 使平静, 安慰, 绥靖, 使服从
package	n. 包裹, 套装软件, 包, 包装用物, 程序包 vt. 包装, 打包 a. 一揽子的 [计] 包, 软件包, 包装
pad	n. 填补, 衬垫, 印色盒, 路 vt. 填补, 走, 夸大 vi. 步行 [计] 焊接点; 包装配/拆卸
paddle	n. 桨, 划桨, 明轮翼 vi. 划桨, 戏水, 涉水 vt. 用桨划, 划船运送, 搅, 拌
pageant	n. 盛会, 游行, 虚饰, 露天表演
pages	n. 页数；青年侍从（page的复数）
painstaking	n. 辛苦, 苦心, 工夫 a. 辛苦的, 勤勉的, 小心的
painting	n. 画, 绘画, 油漆 [化] 涂漆
pair	n. 一双, 一对, 一副 v. (使)成对
pal	n. 朋友, 伙伴, 同志, 同谋 vi. 交友, 结伴
palace	n. 宫, 宫殿, 华丽大厦
palatable	a. 美味的, 好吃的, 可口的 [医] 适口的, 味美的
palm	n. 手掌, 棕榈, 胜利 vt. 与...握手, 藏...于掌中
palpitate	vi. 悸动, 心跳, 发抖 [医] 心悸
pamper	vt. 放纵, 使吃饱, 使过量
pamphlet	n. 小册子, 活页文选
panel	n. 嵌板, 仪表板, 专题讨论小组, 全体陪审员 vt. 嵌镶板
panic	n. 恐慌, 惊慌 a. 惊慌的, 没有理由的, 恐慌的 vt. 使惊慌, 使狂热 vi. 惊慌
panorama	n. 全景, 全貌, 概论, 范围
pant	n. 喘息, 悸动 vi. 喘息, 渴望 vt. 气喘吁吁地说
pants	n. 裤子, 长裤, 短衬裤, 女式运动短裤
paper	n. 纸, 文件, 文章, 报纸, 证券, 证件 vt. 用纸糊, 贴壁纸于, 用纸包装 vi. 贴壁纸 a. 纸做的, 纸上的
papers	n. 文件, 官方文件 [法] 票证, 证券, 纸币
parachute	n. 降落伞 vi. 跳伞
parade	n. 游行, 炫耀, 阅兵 v. 游行, 炫耀, (使)列队行进
paradise	n. 天堂, 乐园, 伊甸园
paradox	n. 似非而是的论点, 自相矛盾的话, 悖论, 怪人怪事 [化] 佯谬
parallel	n. 平行, 对比, 相匹敌之物 a. 平行的, 相似的 vt. 与...平行, 与...相似, 相比, 使平行 [计] 并联; 并行
paralyse	vt. 使麻痹, 使瘫痪, 使无力, 使气馁, 终止 [医] 使麻痹, 使瘫痪
paralysis	n. 麻痹, 停顿, 瘫痪 [医] 麻痹, 瘫痪
paramount	n. 首长, 最高当局 a. 最重要的, 最高的, 至上的
paranoia	n. 偏执狂, 多疑症 [法] 妄想狂, 偏执狂
paraphernalia	n. 随身用具
paraphrase	n. 释义, 解述, 改写 vt. 改写, 解述 vi. 释义, 意译
parasite	n. 寄生生物, 寄生虫, 食客 [医] 寄生物; 寄生胎
parcel	n. 包裹, 部分, 片 vt. 分配, 打包 a. 部分的 adv. 局部地
parent	n. 父母, 父母亲, 根源 [法] 父亲, 母亲, 根源
parental	a. 父母亲的, 做双亲的, 作为渊源的 [医] 父母的, 双亲的
parents	n. 父母；双亲（parent的复数）
park	n. 公园, 停车处 vt. 停车, 置于 vi. 停车
parking	n. 停车 a. 停车的
parliament	n. 国会, 议会 [法] 会议, 国会, 议院
parody	n. 打油诗文, 诙谐的模仿诗文, 拙劣的模仿 vt. 拙劣模仿, 作模仿诗文
part	n. 部分, 局部, 零件, 要素, 等分, 职责, 角色, 部位 vt. 分开, 分离, 断绝, 区别, 分配 vi. 分开, 断裂, 分手 a. 部分的, 局部的 adv. 部分地, 有些
part-time	a. 兼任的, 半工半读的, 部分时间的 adv. 部分时间, 兼任地
partial	a. 部分的, 偏袒的, 偏爱的 n. 分音
participants	n. 参加者, 参与者; 参加者, 参与者( participant的名词复数 ) a. 有份的, 参与的
participate	vi. 参加, 分享, 参与, 带有 vt. 分享, 分担
particle	n. 颗粒, 粒子, 质点, 极小量 [化] 粒子; 质点
parties	n. 当事人；聚会；党派；政党机关；同行者（party的复数）
partisan	n. 党羽, 虔诚信徒, 同党, 游击队员 a. 党派的, 偏袒的, 效忠的, 献身的, 盲目推崇的
partition	n. 分割, 隔离物, 隔墙, 财产分割 vt. 区分, 瓜分, 隔开, 分割 [计] 分区; 划分
party	n. 宴会, 党, 政党, 团体, 当事人, 聚会 v. 举办聚会
pass	n. 经过, 要隘, 途径, 通行, 护照, 及格 vt. 经过, 越过, 通过, 批准, 度过, 传递, 忽略 vi. 经过, 变化, 流通, 及格, 宣判, 终止, 消逝, 被忽略, 不叫牌, 传递 [计] 遍
passage	n. 通道, 通过, 移居, 航行, 一段, 走廊 vi. 通过, 经过, 航行, 横渡, 争吵 vt. (使)马以斜横步前进, 使传代
passengers	n. 乘客( passenger的名词复数 ); 旅客; 白吃饭的人; 闲散人员
passion	n. 激情, 酷爱, 热爱, 强烈感情, 耶稣受难(故事)
passive	a. 消极的, 被动的, 冷漠的, 顺从的, 无源的 [医] 被动的
passport	n. 护照, 手段, 通行证 [法] 通行证, 护照
pastime	n. 消遣, 娱乐, 游戏
pasture	n. 牧场, 草地, 牧草 vt. 放牧 vi. 吃草
patch	n. 片, 补缀, 碎片, 斑, 傻瓜 vt. 补缀, 掩饰, 拼凑, 平息 [计] 修补; 拼凑
patent	n. 专利权, 许可证, 执照, 专利品, 素质 a. 专利的, 特许的, 显著的, 新奇的 vt. 取得...的专利权, 请准专利
paternity	n. 父亲身份, 父系血统, 创始人(身份), 来源, 出处 [医] 父权, 亲权; 父系
pathetic	a. 悲哀的, 可怜的, 感伤的, 差劲的 [医] 感情的
pathos	n. 伤感力, 感伤, 悲怅, 同情, 偶然因素, 哀婉动人的词句
patients	n. 病人（patient的复数形式）
patriotism	n. 爱国心, 爱国精神, 爱国主义
patrol	n. 巡逻, 巡逻员, 侦察队 v. 巡逻, 巡视
patron	n. 赞助人, 顾客, 保护人 [法] 保护人, 庇护人, 赞助人
pattern	n. 模范, 典型, 式样, 样品, 图案, 格调, 模式 vt. 模仿, 仿造, 以图案装饰 vi. 形成图案 [计] 模式, 图案
patterns	n. 模式（pattern的复数形式）
pave	vt. 铺设, 安排, 铺满, 为...铺路 [化] 铺设
pavement	n. 路面, 人行道, 铺面路, 铺路材料
pay	n. 薪资, 付款, 补偿 vt. 支付, 付清, 补偿, 偿还, 对...有利, 为...涂防水物 vi. 付款, 付出代价, 偿还, 得到报应, 获得好处
payable	a. 可付的, 到期的, 应付的, 有利益的 [经] 应付的
payment	n. 付款, 支付的款项(或实物), 偿还, 报应, 惩罚 [经] 支付, 缴纳, 支付款额
peasants	n. 农民( peasant的名词复数 ); 农夫; 佃农; 粗俗的人
peculiar	a. 奇特的, 罕见的, 特殊的, 特别的 n. 特有财产, 特权
pedal	n. 踏板, 脚蹬子 a. 脚的, 脚踏的 vt. 用脚踏动 vi. 踩踏板, 骑车
pedestrian	n. 行人, 步行者 a. 人行的, 徒步的, 呆板的, 通俗的, 平淡无奇的
peel	n. 皮, 外壳 vt. 削...皮, 剥去...的壳 vi. 蜕皮, 剥落, 脱皮, 脱去衣服
peer	n. 同等的人, 匹敌, 贵族 vi. 凝视, 窥视, 费力地看, 隐现 vt. 与...同等, 封为贵族
penalty	n. 处罚, 刑罚, 罚款, 罚球, 报应, 不利结果, 妨碍 [经] 罚金(款), 违约金
pence	pl. (非正式)copper便士, (美)分, 分币
pendulum	n. 钟摆, 摇锤, 摇摆不定的事态(或局面) [化] 摆
penetrate	vt. 穿透, 刺穿, 渗透, 看穿, 洞察, 了解, 使充溢 vi. 刺入, 看穿, 渗透, 打进
penicillin	n. 盘尼西林, 青霉素 [化] 青霉素
pennies	pl. (非正式)copper便士, (美)分, 分币
penny	n. 便士, 一分, 小钱, 点滴 [经] 便士
pension	n. 养老金, 退休金, 津贴, 年金, 抚恤金, 膳宿学校, 膳宿费 vt. 发给退休金, 用津贴拉拢
per	prep. 每一, 通过, 经, 按照 [经] 每, 按照
perceive	v. 感觉; 认识, 理解; 察觉到, 意识到, 注意到
percent	n. 百分比, 百分数, 部分 [机] 百分率
percentage	n. 百分比, 比率, 部分, 可能性 [计] 百分比
perceptible	a. 可察觉的, 能感觉得到的, 看得见的
perception	n. 知觉, 感觉, 领悟力, 获取 [医] 知觉
percussion	n. 敲打, 碰撞, 叩击, 叩诊, 击发, 打击, 打击乐器组 [医] 叩诊
perennial	a. 常年的, 长期的, 反复的 [医] 多年生的
perfect	n. 完成时 a. 完美的, 完好的, 理想的, 熟练的, 精确的, 完成式的 vt. 使完美, 修改, 使精通, 改善, 使熟练
performance	n. 施行, 工作情况, 成绩, 行为, 表现, 演出 [电] 绩效, 性能
perfume	n. 香水, 香气, (悦人的)气氛, 美名 vt. 洒香水于, 薰香, 使充满香气
peril	n. 危险, 冒...之险, 险境, 险因 vt. 置...于险境, 冒险, 危及
perimeter	n. 周长, 周界, 边缘 [医] 周, 周边, 周界线; 周长; 视野计
period	n. 时期, 节段, 节, 句点, 学时, 周期 a. 当时特有的, 过去某段时期的 interj. 就是这话, 就是这么回事
periodical	n. 期刊 a. 定期出版的, (有关)期刊的, 间歇(性的), 周期的, 定期的
periodically	adv. 定期, 循环, 间歇, 周期, 定期刊行, 期刊
periphery	n. 外围, 边缘地区, 圆周 [医] 外周, 周围
periscope	n. 潜望镜(镜头) [化] 潜望镜
perish	vi. 毁灭, 丧生, 凋谢, 颓丧, 死亡, 腐烂 vt. 毁坏, 使麻木, 使丧生, 耗尽
perishable	a. 易腐坏的, 会枯萎的, 易毁灭的, 不经久的 n. 易腐坏的东西
Perks	n. 特权；额外津贴（perk的复数）；特别待遇 n. (Perks)人名；(英)珀克斯；(法)佩尔克 v. 打扮；使振作；昂首挺胸（perk的第三人称单数）
permanent	a. 永久的, 不变的, 固定的, 持久的 n. 烫发 [计] 永久的
permeate	vt. 弥漫, 渗透, 充满, 影响, 感染 vi. 透入, 散布
permissible	a. 可允许的, 可容许程度的 [机] 容许, 允许
permit	n. 许可证, 许可, 执照, 通行证 vt. 允许, 容许, 可能, 使放手做 vi. 容许, 给以机会, 提供可能
perpendicular	n. 垂直线, 垂直的位置, 直立(姿势), 刚正, 垂规 a. 垂直的, 直立的, 陡峭的
perpetual	a. 永久的, 不断的, 无期限的, 没完没了的, 四季开花的 [经] 永远的, 终身的, 持续的
perplex	vt. 使困惑, 使复杂化, 使为难 [法] 困惑, 使复杂化, 使纠缠不清
perplexity	n. 困惑, 混乱状态, 使人困惑的事物
persecute	vt. 迫害, 虐待, 困扰, 同...捣乱 [法] 迫害, 虐待, 烦扰
persevere	vi. 坚持, 孜孜不倦, 不屈不挠, (辩论中)固执己见
persist	vi. 坚持, 固执, 持续, 坚称 [经] 持续
person	n. 人, 人身, 人称 [法] 人, 法人, 人身
personal	a. 私人的, 涉及隐私的, 有人性的, 人称的, 亲自的, 身体的 [医] 人的; 个人的, 自身的
personality	n. 个性, 人格, (团体、地方、国家)特有特性, 名人 [医] 人格; 个性
personnel	n. 人员, 人事部门, 人事科(处) [经] 人事, 全体人员, 职工
perspective	n. 远景, 透视感, (观察问题的)视角, 透视法, 看法, 透视图 a. 透视的, 透视法的 [计] 透视
perspire	v. 出汗, 流汗, 分泌, 渗出
pertain	vi. 从属于, 关于, 涉及, 附属, 适合, 相称 [法] 属于, 从属, 附属
pertinent	a. 相关的, 中肯的, 切题的 [法] 恰当的, 有关的
perturb	vt. 扰乱, 使混乱, 使心绪不宁
pervade	vt. 弥漫于, 遍及于, 流行于, 蔓延, 渗透于, 充满
perverse	a. 乖张的, 故意作对的, 有悖常情的, 执迷不悟的, 歪曲的, 错误的, 不正当的 [法] 邪恶的, 罪恶的:堕落的, 不合法的
pervert	vt. 使堕落, 使反常, 歪曲, 滥用, 使左右颠倒, 唆使...性变态 n. 堕落者, 行为反常者, 背教者, 性欲反常者
pessimism	n. 悲观, 悲观情绪, 悲观主义 [医] 悲观主义
pester	vt. 不断打扰, 纠缠
pesticide	n. 杀虫剂 [化] 农药
pet	n. 宠物, 受宠爱的人, 宠坏的孩子, 不悦, 生气 a. 宠爱的, 表示亲昵的, 养着观赏的, 特别珍爱的, 格外的 vt. 宠爱, 溺爱, 抚摸 vi. 拥抱, 爱抚, 生气, 发脾气
petal	n. 花瓣 [医] 花瓣
petition	n. 请愿, 诉状, 陈情书, 申请, 祈求, 祷文 v. 正式请求, 恳求, 请愿
petrol	n. 汽油 [经] 汽油, 挥发油, 石油
petroleum	n. 石油 [化] 石油
PETS	abbr. 公共英语等级考试（Public English Tset System）
petty	a. 琐碎的, 小规模的, 小气的, 委琐的 [经] 小额的, 微小的, 小规模的
pharmaceutical	a. 药学的, 制药的, 药用的, 药物的, 药剂师的, 药师的 n. 药品, 成药, 药剂
pharmacy	n. 药房, 配药学, 制药业 [医] 药学, 药剂学, 调剂学, 药房
phase	n. 时期, 局面, 方面, 位相, 相, 阶段 vt. 使调整相位, 使定相, 使一致, 逐步执行, 实行 [计] 阶段
phd	abbr. 哲学博士学位（Doctor of Philosophy）
phenomenal	a. 现象的, 能知觉的, 异常的, 显著的, 惊人的
phenomenon	n. 现象, 迹象, 表现, 奇迹, 奇才 [化] 现象
phobia	n. 恐怖病, 恐惧症, 惧怕, 憎恶 [医] 恐怖[症]
phone	n. 电话, 受话器, 耳机 vt. 打电话给 vi. 打电话
phone-in	n. 观众/听众通过电话参与讨论或提问的电视节目/广播节目
phonetic	a. 语音的, 语音学的, 表示语音的, 语音差异的 [医] 语音的
photocopies	n. 影印本( photocopy的名词复数 ); 复印件
photocopy	n. 影印, 复印件 v. 影印
photograph	n. 相片, 照片, 逼真的描绘 v. 照相, 摄影
photographs	n. 照片；逼真的描绘（photograph的复数）
photojournalism	n. 摄影新闻工作, 摄影报道
photos	n. 照片, 图片；相册（photo的复数形式）
physical	a. 身体的, 物质的, 自然的, 物理学的, 好色的 n. 体格检查
physically	adv. 按自然规律, 完全地, 实际上, 真正地, 身体上地
physician	n. 医师, 内科医师, 解除痛苦者 [医] 主治医师
physiological	a. 生理学的, 生理学上的, 生理机能的 [医] 生理学的, 生理的
physique	n. 体格, 体形 [医] 体格
pianist	n. 钢琴家, 钢琴演奏者
piano	n. 钢琴
pick	n. 精选, 选择, 掘, 精华, 牙签, 鹤嘴锄 v. 摘, 掘, 凿, 挖, 挑选 [计] 拾取
picnic	n. 野餐, 远足, 愉快的经历 vi. 去野餐, 远足
picture	n. 图画, 照片, 景色, 美丽如画的人(或物), 化身, 生动的描述, 想像, 形象思维 vt. 画, 拍摄, 用图说明, 描写, 想像 [计] 图象; 形象; 字形
pictures	n. 电影院
picturesque	a. 生动的, 如画的, 独特的, 别致的, 栩栩如生的
pie	n. 馅饼, 财富, 总额, 贪污受贿, 杂乱, 喜鹊 [计] 饼图
piecemeal	adv. 一件一件地, 逐个地, 零碎地 a. 一片一片的, 逐渐的, 零碎的 n. 断片
pier	n. 码头, 桥墩, 支框, 防波堤 [医] 桥基, 基牙
pierce	vt. 刺穿, 穿透, 打眼于, 洞悉, (声音)响彻, (亮光)照进, 深深地打动 vi. 刺入, 穿入, 透入, 进入
piety	n. 虔诚, 孝敬, 虔诚的行为
pigment	n. 色素, 色质, 颜料 [化] 颜料
pilgrim	n. 旅行者, 朝圣者, 香客 vi. 朝圣
pillar	n. 柱子, 栋梁, 台柱, 重要的支持者 [医] 柱, 脚
pillow	n. 枕头, 靠垫, 枕状岩 vt. 作...的枕头, 垫, 枕于 vi. 靠在枕上
pills	n. 丸剂；药丸（pill的复数）
pilot	n. 飞行员, 领航员, 航船者, 导向器, 驾驶仪, 向导, 领导人 vt. 领航, 驾驶, 引导, 试用 a. 引导的, 控制的, 试点的 [计] 引导
